Month,Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip Code,Taxpayer County,Outlet Number,Location Name,Location Address,Location City,Location State,Location Zip Code,Location County,Location Room Capacity,Location Tot Room Receipts,Location Taxable Receipts
February,12016274339,ESA P PORTFOLIO OPERATING LESSEE INC.,PO BOX 49550,CHARLOTTE,NC,28277,000,00034,AUSTIN-NORTHWEST TX-EXTENDED STAY AMERICA #6195,13858 N US HIGHWAY 183,AUSTIN,TX,78750,227,86,119839.27,80750.5
February,12016274339,ESA P PORTFOLIO OPERATING LESSEE INC.,PO BOX 49550,CHARLOTTE,NC,28277,000,00035,AUSTIN-ROUND ROCK TX-EXTENDED STAY AMERICA # 6197,16950 N IH 35,AUSTIN,TX,78728,227,86,92338.04,56440.83
February,12016274339,ESA P PORTFOLIO OPERATING LESSEE INC.,PO BOX 49550,CHARLOTTE,NC,28277,000,00032,AUSTIN-SOUTHWEST TX-EXTENDED STAY AMERICA # 6178,5100 W HIGHWAY 290,AUSTIN,TX,78735,227,86,201342.42,86360.5
February,12016274339,ESA P PORTFOLIO OPERATING LESSEE INC.,PO BOX 49550,CHARLOTTE,NC,28277,000,00021,AUSTIN-TOWN LAKE TX EXTENDED STAY AMERICA # 6060,600 GUADALUPE ST,AUSTIN,TX,78701,227,86,295006.14,223425.17
February,12016274339,ESA P PORTFOLIO OPERATING LESSEE INC.,PO BOX 49550,CHARLOTTE,NC,28277,000,00018,AUSTIN-WEST TX-CROSSLAND ECONOMY STUDIOS #6028,12621 HYMEADOW DR,AUSTIN,TX,78729,246,86,110943.01,42399.17
February,32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00051,AUSTINITE UNIT A,2906A WESTHILL DR,AUSTIN,TX,78704,227,1,2500.0,0.0
February,32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00036,AVENUE D-LIGHT,4415 AVENUE D,AUSTIN,TX,78751,227,1,0.0,0.0
February,32042724255,COLETTE Y ZYGMONT,711 GARNER AVE,AUSTIN,TX,78704,227,00001,AWESOME LITTLE PALACE,705 GARNER AVE,AUSTIN,TX,78704,227,1,10725.0,10725.0
February,32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00035,BARTON VIEW UNIT A,2006 WESTRIDGE DR # A,AUSTIN,TX,78704,227,1,2893.32,0.0
February,32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00034,BARTON VIEW UNIT B,2006B WESTRIDGE DR,AUSTIN,TX,78704,227,1,2179.5,1200.0
February,32051457763,"OM NAMA MAHA LAXMI, LLC",17950 PRESTON RD STE 650,DALLAS,TX,75252,043,00001,BAYMONT INN & SUITES,7100 N INTERSTATE 35,AUSTIN,TX,78752,227,115,128898.75,106354.58
February,12040439692,LQ MANAGEMENT L.L.C.,909 HIDDEN RDG STE 600,IRVING,TX,75038,057,00030,BAYMONT INN #514,7100 I-35 NORTH,AUSTIN,TX,78752,227,115,0.0,0.0
February,16805444664,ATRIUM HOTEL LP,PO BOX 771207,HOUSTON,TX,77215,101,00001,BEST WESTERN ATRIUM NORTH,7928 GESSNER DR,AUSTIN,TX,78753,227,122,66945.9,55123.33
February,17426639831,"LOTUS HOTELS, INC.",2200 S INTERSTATE 35,AUSTIN,TX,78704,227,00001,BEST WESTERN PLUS AUSTIN CITY HOTEL,2200 S I H 35,AUSTIN,TX,78704,227,156,386013.3,352806.26
February,32025739882,LMR LLC,4323 S INTERSTATE 35,AUSTIN,TX,78744,227,00001,BEST WESTERN SEVILLE PLAZA INN,4323 S I H 35,AUSTIN,TX,78744,227,94,104917.65,94055.76
February,32039476448,RASMUSSEN JOEL & DANI LIVING TRUST,PO BOX 3089 C/O HOTSPOT TAX SERVICES,GREENWOOD VLG,CO,80155,000,00005,BLUE DOOR,1101A REAGAN TER,AUSTIN,TX,78704,227,1,0.0,0.0
February,32015197018,ROBIN K KYLE,1108 BLANCO ST,AUSTIN,TX,78703,227,00001,BRAVA HOUSE,1108 BLANCO ST,AUSTIN,TX,78703,227,5,22312.41,21970.41
February,32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00025,BRENTWOOD BUGALOW,5501 WOODROW AVE,AUSTIN,TX,78756,227,3,2859.72,2859.72
February,17606978322,MAHALLY LIMITED PARTNERSHIP,5855 SOVEREIGN DR STE A,HOUSTON,TX,77036,101,00001,BUDGET INN,9106 I-35 NORTH,AUSTIN,TX,78753,227,90,81545.72,59180.0
February,18707315554,"9920 NIH35, LLC",1538 E MAIN ST,EL CAJON,CA,92021,000,00001,BUDGET MOTEL OF AUSTIN,9220 N I H 35,AUSTIN,TX,78753,227,50,97774.75,37644.33
February,32052324517,JASON MARTIN,507 SABINE ST APT 1004,AUSTIN,TX,78701,227,00004,BURTON 109,2124 BURTON DR APT 109,AUSTIN,TX,78741,227,3,1653.07,1653.07
February,12021319483,"HPT TRS IHG-2, INC.",11580 GREAT OAKS WAY,ALPHARETTA,GA,30022,000,00008,CANDLEWOOD STES AUSTIN SOUTH,4320 S INTERSTATE 35,AUSTIN,TX,78745,227,122,243177.3,136233.6
February,12021319483,"HPT TRS IHG-2, INC.",11580 GREAT OAKS WAY,ALPHARETTA,GA,30022,000,00021,CANDLEWOOD SUITES AUSTIN ARBORETUM NW,9701 STONELAKE BLVD,AUSTIN,TX,78759,227,125,257550.11,176047.99
February,12034590369,"RESORT RENTAL, LLC",22 SYLVAN WAY C/O WYNDHAM WORLDWIDE,PARSIPPANY,NJ,07054,000,00073,CANDLEWOOD SUITES AUSTIN SOUTH,4320 S INTERSTATE 35,AUSTIN,TX,78745,227,1,0.0,0.0
February,32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00012,CARLISLE OAKS,3006 CARLISLE DR,AUSTIN,TX,78757,227,3,4058.42,4058.42
February,32043331167,"OLD WEST 19TH, LTD.",1305 W 22ND ST,AUSTIN,TX,78705,227,00002,CARRIAGE HOUSE,1900 DAVID ST # B,AUSTIN,TX,78705,227,3,2475.0,2475.0
February,32006623618,TRESSIE DAMRON,PO BOX 162805,AUSTIN,TX,78716,227,00002,CARRIAGE HOUSE INN,1110 W 22ND 1/2 ST,AUSTIN,TX,78705,227,5,3750.0,3750.0
February,32043331167,"OLD WEST 19TH, LTD.",1305 W 22ND ST,AUSTIN,TX,78705,227,00001,CARRINGTON HOUSE,1900 DAVID ST # A,AUSTIN,TX,78705,227,5,3000.0,3000.0
February,32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00018,CASA DE MIGUEL,2300 S 2ND ST,AUSTIN,TX,78704,227,3,2690.0,2690.0
February,32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00018,CASITA DEL SOL,2304 S 2ND ST,AUSTIN,TX,78704,227,1,2800.0,0.0
February,32035153900,"TEXAS VILLAGE AUSTIN, LTD.",3017 S INTERSTATE 35,AUSTIN,TX,78741,227,00001,CASULO HOTEL,3017 N INTERSTATE 35,AUSTIN,TX,78722,227,49,166940.63,156505.48
February,32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00002,CHEREEN FISHER,119 E 6TH ST APT 704,AUSTIN,TX,78701,227,1,90000.0,90000.0
February,32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00003,CHEREEN FISHER,2207 TRAILSIDE DR APT A,AUSTIN,TX,78704,227,1,0.0,0.0
February,32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00005,CHEREEN FISHER,119 E 6TH ST APT 503,AUSTIN,TX,78701,227,1,0.0,0.0
February,32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00007,CHEREEN FISHER,803B CUMBERLAND RD,AUSTIN,TX,78704,227,1,0.0,0.0
February,32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00008,CHEREEN FISHER,1411 NORWALK LN APT 201,AUSTIN,TX,78703,227,1,0.0,0.0
February,32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00009,CHEREEN FISHER,119 E 6TH ST APT 306,AUSTIN,TX,78701,227,1,0.0,0.0
February,32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00010,CHEREEN FISHER,119 E 6TH ST APT 307,AUSTIN,TX,78701,227,1,0.0,0.0
February,32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00011,CHEREEN FISHER,119 E 6TH ST APT 308,AUSTIN,TX,78701,227,1,0.0,0.0
February,32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00012,CHEREEN FISHER,119 E 6TH ST APT 501,AUSTIN,TX,78701,227,1,0.0,0.0
February,32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00013,CHEREEN FISHER,2309 E 10TH ST,AUSTIN,TX,78702,227,1,0.0,0.0
February,32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00014,CHEREEN FISHER,1114 1/2 FAIRMOUNT AVE,AUSTIN,TX,78704,227,1,0.0,0.0
February,17429895836,CHRISTOPHER ALAN WOODS,PO BOX 93158 C/O JW PROPERTIES,AUSTIN,TX,78709,105,00003,CHRISTOPHER ALAN WOODS,17131 ROCKY RIDGE RD,AUSTIN,TX,78734,227,1,2500.0,2500.0
February,32042202807,CINDY HILL,PO BOX 3089 C/O HOTSPOT TAX SRVC,GREENWOOD VLG,CO,80155,000,00001,CINDY HILL,4611 RAMSEY AVE,AUSTIN,TX,78756,227,1,9115.0,1780.0
February,32042202807,CINDY HILL,PO BOX 3089 C/O HOTSPOT TAX SRVC,GREENWOOD VLG,CO,80155,000,00002,CINDY HILL,5911 WOODROW AVE,AUSTIN,TX,78757,227,1,0.0,0.0
February,12606116205,CJUF II STRATUS BLOCK 21 LLC,212 LAVACA ST STE 300,AUSTIN,TX,78701,227,00002,CJUF II STRATUS BLOCK 21 LLC,200 LAVACA ST,AUSTIN,TX,78701,227,251,2074446.0,2013378.56
February,12004877945,"BERNHARDT PROPERTIES I, LTD.",3939 BEE CAVES RD STE C100,W LAKE HILLS,TX,78746,227,00007,CLARKSVILLE,1710 W 10TH ST,AUSTIN,TX,78703,227,1,985.0,985.0
February,32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00026,CLARKSVILLE COTTAGE,1729 W 10TH ST,AUSTIN,TX,78703,227,1,1445.0,1445.0
February,17426642678,ISHVER N PATEL ET AL,4702 S CONGRESS AVE,AUSTIN,TX,78745,227,00001,CLASSIC INN,4700 S CONGRESS,AUSTIN,TX,78706,227,24,9130.43,9130.43
February,12010309933,"JAI VAIBHAVLAXMI, INC.",PO BOX 29,BURLINGTON,IA,52601,000,00001,COMFORT INN,700 DELMAR AVE,AUSTIN,TX,78752,227,73,99449.55,91645.0
February,16806621211,"VIRAJ HOSPITALITY, LLC",7501 E BEN WHITE BLVD,AUSTIN,TX,78741,227,00001,COMFORT SUITES,7501 E BEN WHITE BLVD,AUSTIN,TX,78741,227,84,191141.8,177429.23
February,32039446839,"ANAND & ALISHA, L.P.",13681 N HIGHWAY 183,AUSTIN,TX,78750,246,00001,COMFORT SUITES,13681 N HIGHWAY 183,AUSTIN,TX,78750,246,65,104535.92,89911.82
February,32025873558,"EAST COAST HOSPITALITY, INC.",1701 E SAINT ELMO RD,AUSTIN,TX,78744,227,00001,COMFORT SUITES SOUTH,1701 E SAINT ELMO RD,AUSTIN,TX,78744,227,50,84482.8,79215.91
February,15622566733,"COMPASS ONE, LLC",2400 YORKMONT RD C/O CAROLYN SADLER,CHARLOTTE,NC,28217,000,00190,"COMPASS ONE, LLC",1900 UNIVERSITY AVE,AUSTIN,TX,78705,227,297,1462219.0,1384128.17
February,32042022155,COUBARIS INC,1001 E RIVERSIDE DR,AUSTIN,TX,78704,227,00001,COUBARIS INC,1001 E RIVERSIDE DR,AUSTIN,TX,78704,227,2,16460.0,16460.0
February,32051100058,K K BROTHER HOSPITALITY LLC,2915 S INTERSTATE 35,AUSTIN,TX,78741,227,00001,COUNTRY GARDEN INN AND SUITE,2915 S INTERSTATE 35,AUSTIN,TX,78741,227,52,44293.0,41159.0
February,32053861814,"KARVINS HOTELS, INC.",5210 E TULARE AVE,FRESNO,CA,93727,000,00001,"COUNTRY INN & SUITES,AUSTIN",7400 N INTERSTATE 35,AUSTIN,TX,78752,227,75,135483.59,116079.99
February,12048571157,"RLJ II - C AUSTIN DT LESSEE, LP",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00001,COURTYARD AUSTIN DOWNTOWN,300 E 4TH ST,AUSTIN,TX,78701,227,270,1289774.07,1173818.27
February,32042629405,"APPLE NINE HOSPITALITY TEXAS SERVICES III, INC.",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00001,COURTYARD AUSTIN NORTH,12330 N INTERSTATE 35,AUSTIN,TX,78753,227,145,386135.16,356613.15
February,32053100627,"WPS CY AUSTIN, LLC",1575 WELTON ST STE 300,DENVER,CO,80202,000,00002,COURTYARD AUSTIN UNVERSITY AREA,5660 N INTERSTATE 35,AUSTIN,TX,78751,227,198,484347.0,455463.38
February,12047854315,"RLJ II - C AUSTIN S LESSEE, LP",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00001,COURTYARD BY MARRIOTT - AUSTIN SOUTH,4533 S IH 35,AUSTIN,TX,78744,227,110,393894.01,368108.39
February,12047857359,"RLJ II - C AUSTIN NW LESSEE, LP",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00001,COURTYARD BY MARRIOTT AUSTIN NORTHWEST,9409 STONELAKE BLVD,AUSTIN,TX,78759,227,78,370291.71,362029.91
February,12048571991,"RLJ II - C AUSTIN AIR LESSEE, LP",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00002,COURTYARD BY MARRIOTT AUSTIN SOUTH AIRPORT,7809 E BEN WHITE BLVD,AUSTIN,TX,78744,227,10,431987.65,406497.36
February,32056160479,SSH TRS M LLC,211 E 7TH ST STE 620,AUSTIN,TX,78701,227,00005,COURTYARD BY MARRIOTT MESQUITE,211 E 7TH ST STE 620,AUSTIN,TX,78701,227,101,59836.77,57648.17
February,12601799385,LH 2007 PROPERTIES LLC,1825 GILLESPIE WAY STE 101,EL CAJON,CA,92020,000,00008,CRESTWOOD SUITES AUSTIN 183,12989 N HIGHWAY 183,AUSTIN,TX,78750,246,151,134612.0,93046.82
February,17607844663,"HOTEL USA PARTNERS, LLC",10717 HARRY HINES BLVD STE A,DALLAS,TX,75220,057,00004,CROWNE PLAZA AUSTIN,6121 N IH 35,AUSTIN,TX,78752,227,293,787651.95,625588.6
February,32023057899,"CTP VENTURES, LLC",2417 LEON ST,AUSTIN,TX,78705,227,00001,CTP VENTURES LLC,1018 HARWOOD PL,AUSTIN,TX,78704,227,5,0.0,0.0
February,32023057899,"CTP VENTURES, LLC",2417 LEON ST,AUSTIN,TX,78705,227,00002,CTP VENTURES LLC,1007 E 8TH ST,AUSTIN,TX,78702,227,6,20712.0,20712.0
February,32023057899,"CTP VENTURES, LLC",2417 LEON ST,AUSTIN,TX,78705,227,00005,CTP VENTURES LLC,607 W 35TH ST,AUSTIN,TX,78705,227,6,3900.0,3900.0
February,12052459299,RADIANT PROPERTIES LLC,820 E ANDERSON LN,AUSTIN,TX,78752,227,00002,DAYS INN AUSTIN CROSSROADS,820 E ANDERSON LN,AUSTIN,TX,78752,227,145,127354.2,124257.25
February,32055193091,"DBG AUSTIN HOTEL, LLC",3525 SANDY TRAIL LN,PLANO,TX,75023,043,00001,DAYS INN UNIVERSITY/DOWNTOWN,3105 N INTERSTATE 35,AUSTIN,TX,78722,227,63,107407.59,105061.24
February,10304108037,"EMBASSY MOTEL PARTNERS, L.P.",4800 N INTERSTATE 35,AUSTIN,TX,78751,227,00001,DELUXE INN,4800 N IH 35,AUSTIN,TX,78751,227,53,26985.0,26985.0
February,32041596258,DENNIS ARTALE,PO BOX 3089 C/O HOTSPOT TAX SERVICES,GREENWOOD VLG,CO,80155,000,00001,DENNIS ARTALE,815 SAN MARCOS ST,AUSTIN,TX,78702,227,1,13680.0,13680.0
February,32041596258,DENNIS ARTALE,PO BOX 3089 C/O HOTSPOT TAX SERVICES,GREENWOOD VLG,CO,80155,000,00002,DENNIS ARTALE,1189 BRANCH ST,AUSTIN,TX,78702,227,1,5940.0,5940.0
February,32041596258,DENNIS ARTALE,PO BOX 3089 C/O HOTSPOT TAX SERVICES,GREENWOOD VLG,CO,80155,000,00003,DENNIS ARTALE,1187 BRANCH ST,AUSTIN,TX,78702,227,1,8970.0,8970.0
February,32056462578,PARTNERS VII SA AUSTIN HOTEL LLC,1575 WELTON ST STE 300,DENVER,CO,80202,000,00002,DOUBLETREE AUSTIN HOTEL,6505 N INTERSTATE 35,AUSTIN,TX,78752,227,50,107239.0,78487.0
February,12030065200,"PINNACLE UT, L.P.",8369 VICKERS ST STE 101,SAN DIEGO,CA,92111,000,00001,DOUBLETREE CLUB HOTEL,1617 N I H 35,AUSTIN,TX,78702,227,152,709791.0,635994.9
February,32054715860,"FELCOR AUSTIN DOWNTOWN LESSEE, L.L.C.",755 CROSSOVER LN,MEMPHIS,TN,38117,000,00001,DOUBLETREE GUEST SUTIES - AUSTIN TX,303 W 15TH ST,AUSTIN,TX,78701,227,188,1059592.67,886104.81
February,17428439800,"CAPSTAR AP PARTNERS, L.P.",501 E CAMINO REAL % JOHN THOMPSON,BOCA RATON,FL,33432,000,00001,DOUBLETREE HOTEL AUSTIN,6505 IH-35 NORTH,AUSTIN,TX,78752,227,350,1009177.72,805521.64
February,19416491231,HYATT CORPORATION,71 S WACKER DR STE 1000 C/O TAX DEPT,CHICAGO,IL,60606,000,00043,DRISKILL HOTEL,604 BRAZOS ST,AUSTIN,TX,78701,227,189,1611108.77,1581827.77
February,14313861677,"DRURY SOUTHWEST, INC.",PO BOX 1214,CPE GIRARDEAU,MO,63702,000,00001,DRURY INN - AUSTIN NORTH,6511 INTERSTATE HWY 35 NORTH,AUSTIN,TX,78752,227,156,516286.4,373405.76
February,32051871906,DSN HOSPITALITY LLC,4710 S LAMAR BLVD,AUSTIN,TX,78745,227,00001,DSN HOSPITALITY LLC,3110 STATE HIGHWAY 71 EAST,AUSTIN,TX,78745,011,37,22354.61,22354.61
February,32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00029,EAST SIDE TREE HOUSE,1902 CANTERBURY ST # B,AUSTIN,TX,78702,227,1,1847.12,1847.12
February,32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00031,EAST 2ND COTTAGE,903 E 2ND ST,AUSTIN,TX,78702,227,2,0.0,0.0
February,32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00027,EAST 2ND GUEST HOUSE,902 E 2ND ST # B,AUSTIN,TX,78702,227,1,2666.34,2666.34
February,32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00028,EAST 2ND MAIN HOUSE,902 E 2ND ST # A,AUSTIN,TX,78702,227,2,0.0,0.0
February,32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00046,EAST 8TH STREET,2106 E 8TH ST,AUSTIN,TX,78702,227,6,3000.0,0.0
February,12633884114,"EASTSIDE INN, INC.",3400 SANTA MONICA DR,AUSTIN,TX,78741,227,00001,EASTSIDE INN,1609 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,1,50783.05,50783.05
February,12008268786,"SATGURU, L.L.C.",9102 BURNET RD,AUSTIN,TX,78758,227,00001,ECONO LODGE,9102 BURNET RD,AUSTIN,TX,78758,227,39,41057.79,38501.84
February,12050231914,SHILPABEN P PATEL,700 MIDDLE LN C/O ECONOMY INN,AUSTIN,TX,78753,227,00001,ECONOMY INN,700 MIDDLE LN,AUSTIN,TX,78753,227,16,9288.16,9288.16
February,32040505417,EDUARDO LONGORIA,1508 NORRIS DR,AUSTIN,TX,78704,227,00005,EDUARDO LONGORIA,609 BARTON BLVD,AUSTIN,TX,78704,227,1,6267.51,5450.22
February,32040505417,EDUARDO LONGORIA,1508 NORRIS DR,AUSTIN,TX,78704,227,00006,EDUARDO LONGORIA,1702 CRESTHAVEN DR,AUSTIN,TX,78704,227,1,4101.54,3566.7
February,32006623618,TRESSIE DAMRON,PO BOX 162805,AUSTIN,TX,78716,227,00001,ELEGENCE INN STYLE,1110 W 22 1/2 ST,AUSTIN,TX,78705,227,2,1280.0,0.0
February,32054714855,"FELCOR AUSTIN LESSEE, L.L.C.",755 CROSSOVER LN,MEMPHIS,TN,38117,000,00001,EMBASSY SUITES AUSTIN NORTH,5901 N INTERSTATE 35,AUSTIN,TX,78723,227,260,897274.54,683129.92
February,12611259735,HLT DOMESTIC OWNER LLC,755 CROSSOVER LN,MEMPHIS,TN,38117,000,00001,EMBASSY SUITES HOTEL AUSTIN - DOWNTOWN/TOWN LAKE,300 S CONGRESS AVE,AUSTIN,TX,78704,227,261,1183470.87,1017700.07
February,32037786707,ERIC YERKOVICH,PO BOX 2,AUSTIN,TX,78767,227,00001,ERIC YERKOVICH,7639 W HIGHWAY 71,AUSTIN,TX,78735,227,1,25100.0,25100.0
February,32022413010,ERIC SCOTT PEABODY,2605 DEERFOOT TRL,AUSTIN,TX,78704,227,00002,ESP 1 PROPERTIES,907 E LIVE OAK ST,AUSTIN,TX,78704,227,1,0.0,0.0
February,32022413010,ERIC SCOTT PEABODY,2605 DEERFOOT TRL,AUSTIN,TX,78704,227,00003,ESP 1 PROPERTIES,1506 OXFORD AVE,AUSTIN,TX,78704,227,1,3020.0,0.0
February,32022413010,ERIC SCOTT PEABODY,2605 DEERFOOT TRL,AUSTIN,TX,78704,227,00004,ESP 1 PROPERTIES,2605 DEERFOOT TRL,AUSTIN,TX,78704,227,1,0.0,0.0
February,12016274339,ESA P PORTFOLIO OPERATING LESSEE INC.,PO BOX 49550,CHARLOTTE,NC,28277,000,00043,EXTENDED STAY AMERICA #6027,10100 N CAPITAL OF TEXAS HWY,AUSTIN,TX,78759,227,86,141094.09,76062.5
February,12016274339,ESA P PORTFOLIO OPERATING LESSEE INC.,PO BOX 49550,CHARLOTTE,NC,28277,000,00006,EXTENDED STAY DELUXE #9829,12424 RESEARCH BLVD,AUSTIN,TX,78759,227,120,143688.12,79970.83
February,12016274339,ESA P PORTFOLIO OPERATING LESSEE INC.,PO BOX 49550,CHARLOTTE,NC,28277,000,00001,EXTENDED STAY DELUXE #9832,2700 GRACY FARMS LN,AUSTIN,TX,78758,227,113,141427.72,80362.67
February,12016274339,ESA P PORTFOLIO OPERATING LESSEE INC.,PO BOX 49550,CHARLOTTE,NC,28277,000,00008,EXTENDED STAY DELUXE #9834,8221 N IH 35,AUSTIN,TX,78753,227,118,112595.5,78204.5
February,32052015271,MCRT AUSTIN TENANT LLC,800 BRAZOS ST STE 400,AUSTIN,TX,78701,227,00001,FAIRFIELD INN & SUITES,11201 N MO PAC EXPY,AUSTIN,TX,78759,227,134,356376.01,342179.53
February,32042629405,"APPLE NINE HOSPITALITY TEXAS SERVICES III, INC.",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00002,FAIRFIELD INN & SUITES - AUSTIN NORTH,12536 N INTERSTATE 35 S,AUSTIN,TX,78753,227,150,372241.23,346085.13
February,32038712314,"EXCEL AUSTIN NORTH, LLC",10660 SCRIPPS RANCH BLVD STE 100,SAN DIEGO,CA,92131,000,00002,FAIRFIELD INN AUSTIN NORTHWEST RESEARCH BLVD,13087 N HIGHWAY 183,AUSTIN,TX,78750,246,84,205909.37,196791.37
February,12047860148,"RLJ II - F AUSTIN S LESSEE, LP",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00001,FAIRFIELD INN AUSTIN SOUTH,4525 S IH 35 BLDG 2,AUSTIN,TX,78744,227,63,191325.38,171018.94
February,32053100544,"WPS FI AUSTIN, LLC",1575 WELTON ST STE 300,DENVER,CO,80202,000,00002,FAIRFIELD INN AUSTIN UNIVERSITY AREA,959 REINLI ST,AUSTIN,TX,78751,227,63,167323.0,151712.31
February,32045638916,"FIREHOUSE HOSTEL, LLC",605 BRAZOS ST,AUSTIN,TX,78701,227,00001,FIREHOUSE HOSTEL,605 BRAZOS ST,AUSTIN,TX,78701,227,12,46755.22,46755.22
February,32047098168,AMY MARIE CAPUTO,13601 PAISANO CIR,AUSTIN,TX,78737,105,00001,FLORA PROPERTIES/AMY M. CAPUTO,13601 PAISANO CIR,AUSTIN,TX,78737,105,4,1.0,1.0
February,32049782322,"PLCP AUSTIN HOTEL LEASECO, LLC",98 SAN JACINTO BLVD,AUSTIN,TX,78701,227,00001,FOUR SEASONS HOTEL AUSTIN,98 SAN JACINTO BLVD,AUSTIN,TX,78701,227,291,2397919.92,2348677.92
February,32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00007,GARDEN HIDE AWAY,4004 CLAWSON RD # B,AUSTIN,TX,78704,227,2,1350.0,1350.0
February,32039476448,RASMUSSEN JOEL & DANI LIVING TRUST,PO BOX 3089 C/O HOTSPOT TAX SERVICES,GREENWOOD VLG,CO,80155,000,00003,GREEN DOR,1103A REAGAN TER,AUSTIN,TX,78704,227,1,2628.0,2628.0
February,17423029622,"H. I. ONE AUSTIN, LTD.",500 E HIGHLAND MALL BLVD,AUSTIN,TX,78752,227,00001,HABITAT SUITES HOTEL,500 E HIGHLAND MALL BLVD,AUSTIN,TX,78752,227,96,200771.76,176815.34
February,12054400325,"W2007 EQI HI AUSTIN PARTNERSHIP, L.P.",1401 SPRING BANK DR,OWENSBORO,KY,42303,000,00001,HAMPTON INN,7619 N INTERSTATE 35,AUSTIN,TX,78752,227,121,310972.84,267412.76
February,32034202385,"R & H HOSPITALITY, INC.",12116 CARLSBAD DR,AUSTIN,TX,78738,227,00001,HAMPTON INN,6401 W HIGHWAY 290,AUSTIN,TX,78735,227,106,311900.47,310036.33
February,13836974678,"SANJAY ENTERPRISES I, LTD.",3317 EL SALIDO PKWY,CEDAR PARK,TX,78613,246,00001,HAMPTON INN & SUITES,10811 PECAN PARK BLVD,AUSTIN,TX,78750,227,71,193731.94,180394.17
February,32045562223,"AUSTIN VHR, LLC",10370 RICHMOND AVE STE 150,HOUSTON,TX,77042,101,00001,HAMPTON INN & SUITES AUSTIN  @ THE UNIVERSITY/CAPI,1701 LAVACA ST,AUSTIN,TX,78701,227,137,769845.33,694464.99
February,32052320093,"PI RIVERSIDE DRIVE AUSTIN, LLC",1300 E WOODFIELD RD STE 400,SCHAUMBURG,IL,60173,000,00001,HAMPTON INN & SUITES AUSTIN AIRPORT,7712 E RIVERSIDE DR,AUSTIN,TX,78744,227,102,150018.61,113567.51
February,32054917383,"SUMMIT HOTEL TRS 117, LLC",4501 FAIRFAX DR STE 500,ARLINGTON,VA,22203,000,00002,HAMPTON INN & SUITES AUSTIN DOWNTOWN,200 SAN JACINTO BLVD,AUSTIN,TX,78701,227,209,1029817.05,817009.37
February,12644207412,"APPLE NINE SERVICES AUSTIN ARBORETUM, INC.",10370 RICHMOND AVE STE 150,HOUSTON,TX,77042,101,00001,HAMPTON INN AUSTIN NW,3908 W BRAKER LN,AUSTIN,TX,78759,227,124,404216.76,384510.07
